person,year_month,screen_time_seconds
paul ryan,2015-08-01,33
paul ryan,2015-09-01,471
paul ryan,2015-10-01,26035
paul ryan,2015-11-01,10469
paul ryan,2015-12-01,4366
paul ryan,2016-01-01,15359
paul ryan,2016-02-01,2223
paul ryan,2016-03-01,6304
paul ryan,2016-04-01,10614
paul ryan,2016-05-01,38662
paul ryan,2016-06-01,21144
paul ryan,2016-07-01,14666
paul ryan,2016-08-01,11320
paul ryan,2016-09-01,2840
paul ryan,2016-10-01,9701
paul ryan,2016-11-01,10619
paul ryan,2016-12-01,9310
paul ryan,2017-01-01,44462
paul ryan,2017-02-01,21334
paul ryan,2017-03-01,81062
paul ryan,2017-04-01,10827
paul ryan,2017-05-01,24558
paul ryan,2017-06-01,12162
paul ryan,2017-07-01,6399
paul ryan,2017-08-01,23739
paul ryan,2017-09-01,11628
paul ryan,2017-10-01,10611
paul ryan,2017-11-01,18665
paul ryan,2017-12-01,19725
paul ryan,2018-01-01,39382
paul ryan,2018-02-01,15932
paul ryan,2018-03-01,6420
paul ryan,2018-04-01,13774
paul ryan,2018-05-01,4193
paul ryan,2018-06-01,7345
paul ryan,2018-07-01,4731
paul ryan,2018-08-01,2131
paul ryan,2018-09-01,1096
paul ryan,2018-10-01,1765
paul ryan,2018-11-01,2194
paul ryan,2018-12-01,3743
paul ryan,2019-01-01,1014
paul ryan,2019-02-01,1671
paul ryan,2019-03-01,619
paul ryan,2019-04-01,47
paul ryan,2019-05-01,31
paul ryan,2019-06-01,125
paul ryan,2019-07-01,1634
paul ryan,2019-08-01,70
paul ryan,2019-09-01,81
paul ryan,2019-10-01,74
paul ryan,2019-11-01,39
paul ryan,2019-12-01,86
paul ryan,2020-01-01,26
paul ryan,2020-02-01,55
paul ryan,2020-03-01,26
paul ryan,2020-04-01,11
paul ryan,2020-05-01,63
paul ryan,2020-06-01,36
paul ryan,2020-07-01,101
piers morgan,2010-01-01,0
piers morgan,2010-02-01,30
piers morgan,2010-03-01,0
piers morgan,2010-04-01,21
piers morgan,2010-05-01,9
piers morgan,2010-06-01,18
piers morgan,2010-07-01,24
piers morgan,2010-08-01,9
piers morgan,2010-09-01,222
piers morgan,2010-10-01,33
piers morgan,2010-11-01,110
piers morgan,2010-12-01,1492
piers morgan,2011-01-01,27843
piers morgan,2011-02-01,39019
piers morgan,2011-03-01,34332
piers morgan,2011-04-01,33163
piers morgan,2011-05-01,36560
piers morgan,2011-06-01,32758
piers morgan,2011-07-01,44732
piers morgan,2011-08-01,51066
piers morgan,2011-09-01,37300
piers morgan,2011-10-01,37394
piers morgan,2011-11-01,43553
piers morgan,2011-12-01,56954
piers morgan,2012-01-01,49855
piers morgan,2012-02-01,60587
piers morgan,2012-03-01,54460
piers morgan,2012-04-01,49851
piers morgan,2012-05-01,41222
piers morgan,2012-06-01,37833
piers morgan,2012-07-01,48058
piers morgan,2012-08-01,49674
piers morgan,2012-09-01,33427
piers morgan,2012-10-01,42174
piers morgan,2012-11-01,49865
piers morgan,2012-12-01,52247
piers morgan,2013-01-01,65345
piers morgan,2013-02-01,28892
piers morgan,2013-03-01,18295
piers morgan,2013-04-01,31196
piers morgan,2013-05-01,32147
piers morgan,2013-06-01,28077
piers morgan,2013-07-01,28788
piers morgan,2013-08-01,36650
piers morgan,2013-09-01,25017
piers morgan,2013-10-01,36337
piers morgan,2013-11-01,19191
piers morgan,2013-12-01,18220
piers morgan,2014-01-01,23830
piers morgan,2014-02-01,21687
piers morgan,2014-03-01,16060
piers morgan,2014-04-01,51
piers morgan,2014-05-01,45
piers morgan,2014-06-01,3
piers morgan,2014-07-01,27
piers morgan,2014-08-01,3
piers morgan,2014-09-01,66
piers morgan,2014-10-01,837
piers morgan,2014-11-01,3
piers morgan,2014-12-01,230
piers morgan,2015-01-01,48
piers morgan,2015-02-01,1314
piers morgan,2015-03-01,27
piers morgan,2015-04-01,27
piers morgan,2015-05-01,173
piers morgan,2015-06-01,111
piers morgan,2015-07-01,66
piers morgan,2015-08-01,54
piers morgan,2015-09-01,24
piers morgan,2015-10-01,117
piers morgan,2015-11-01,15
piers morgan,2015-12-01,99
piers morgan,2016-01-01,84
piers morgan,2016-02-01,732
piers morgan,2016-03-01,778
piers morgan,2016-04-01,365
piers morgan,2016-05-01,314
piers morgan,2016-06-01,51
piers morgan,2016-07-01,30
piers morgan,2016-08-01,106
piers morgan,2016-09-01,9
piers morgan,2016-10-01,54
piers morgan,2016-11-01,24
piers morgan,2016-12-01,120
piers morgan,2017-01-01,15
piers morgan,2017-02-01,2528
piers morgan,2017-03-01,9
piers morgan,2017-04-01,1443
piers morgan,2017-05-01,0
piers morgan,2017-06-01,38
piers morgan,2017-07-01,6
piers morgan,2017-08-01,12
piers morgan,2017-09-01,6
piers morgan,2017-10-01,12
piers morgan,2017-11-01,42
piers morgan,2017-12-01,9
piers morgan,2018-01-01,51
piers morgan,2018-02-01,1590
piers morgan,2018-03-01,9
piers morgan,2018-04-01,1143
piers morgan,2018-05-01,3
piers morgan,2018-06-01,12
piers morgan,2018-07-01,1217
piers morgan,2018-08-01,0
piers morgan,2018-09-01,3
piers morgan,2018-10-01,6
piers morgan,2018-11-01,1266
piers morgan,2018-12-01,38
piers morgan,2019-01-01,42
piers morgan,2019-02-01,1488
piers morgan,2019-03-01,3
piers morgan,2019-04-01,2241
piers morgan,2019-05-01,19
piers morgan,2019-06-01,595
piers morgan,2019-07-01,49
piers morgan,2019-08-01,56
piers morgan,2019-09-01,41
piers morgan,2019-10-01,671
piers morgan,2019-11-01,7
piers morgan,2019-12-01,81
piers morgan,2020-01-01,33
piers morgan,2020-02-01,1457
piers morgan,2020-03-01,571
piers morgan,2020-04-01,1479
piers morgan,2020-05-01,3
piers morgan,2020-06-01,1
piers morgan,2020-07-01,9
poppy harlow,2010-01-01,741
poppy harlow,2010-02-01,1512
poppy harlow,2010-03-01,1323
poppy harlow,2010-04-01,496
poppy harlow,2010-05-01,208
poppy harlow,2010-06-01,263
poppy harlow,2010-07-01,1623
poppy harlow,2010-08-01,1662
poppy harlow,2010-09-01,1019
poppy harlow,2010-10-01,805
poppy harlow,2010-11-01,1749
poppy harlow,2010-12-01,780
poppy harlow,2011-01-01,522
poppy harlow,2011-02-01,327
poppy harlow,2011-03-01,546
poppy harlow,2011-04-01,555
poppy harlow,2011-05-01,183
poppy harlow,2011-06-01,1500
poppy harlow,2011-07-01,1720
poppy harlow,2011-08-01,3846
poppy harlow,2011-09-01,882
poppy harlow,2011-10-01,632
poppy harlow,2011-11-01,1220
poppy harlow,2011-12-01,821
poppy harlow,2012-01-01,1044
poppy harlow,2012-02-01,526
poppy harlow,2012-03-01,482
poppy harlow,2012-04-01,716
poppy harlow,2012-05-01,2055
poppy harlow,2012-06-01,2638
poppy harlow,2012-07-01,12977
poppy harlow,2012-08-01,3771
poppy harlow,2012-09-01,1990
poppy harlow,2012-10-01,360
poppy harlow,2012-11-01,1250
poppy harlow,2012-12-01,2898
poppy harlow,2013-01-01,1081
poppy harlow,2013-02-01,234
poppy harlow,2013-03-01,2901
poppy harlow,2013-04-01,5170
poppy harlow,2013-05-01,5631
poppy harlow,2013-06-01,1203
poppy harlow,2013-07-01,6330
poppy harlow,2013-08-01,917
poppy harlow,2013-09-01,534
poppy harlow,2013-10-01,3401
poppy harlow,2013-11-01,1241
poppy harlow,2013-12-01,2169
poppy harlow,2014-01-01,898
poppy harlow,2014-02-01,1563
poppy harlow,2014-03-01,1842
poppy harlow,2014-04-01,3844
poppy harlow,2014-05-01,3074
poppy harlow,2014-06-01,4460
poppy harlow,2014-07-01,5763
poppy harlow,2014-08-01,5886
poppy harlow,2014-09-01,3529
poppy harlow,2014-10-01,7226
poppy harlow,2014-11-01,9413
poppy harlow,2014-12-01,8426
poppy harlow,2015-01-01,10174
poppy harlow,2015-02-01,7119
poppy harlow,2015-03-01,7471
poppy harlow,2015-04-01,9735
poppy harlow,2015-05-01,16225
poppy harlow,2015-06-01,13459
poppy harlow,2015-07-01,7005
poppy harlow,2015-08-01,14808
poppy harlow,2015-09-01,4282
poppy harlow,2015-10-01,9481
poppy harlow,2015-11-01,7610
poppy harlow,2015-12-01,9783
poppy harlow,2016-01-01,9558
poppy harlow,2016-02-01,8694
poppy harlow,2016-03-01,8129
poppy harlow,2016-04-01,3129
poppy harlow,2016-05-01,3
poppy harlow,2016-06-01,167
poppy harlow,2016-07-01,9217
poppy harlow,2016-08-01,16610
poppy harlow,2016-09-01,18244
poppy harlow,2016-10-01,23235
poppy harlow,2016-11-01,15639
poppy harlow,2016-12-01,16539
poppy harlow,2017-01-01,12954
poppy harlow,2017-02-01,10339
poppy harlow,2017-03-01,8240
poppy harlow,2017-04-01,4669
poppy harlow,2017-05-01,2547
poppy harlow,2017-06-01,6301
poppy harlow,2017-07-01,8613
poppy harlow,2017-08-01,7335
poppy harlow,2017-09-01,7305
poppy harlow,2017-10-01,5146
poppy harlow,2017-11-01,4519
poppy harlow,2017-12-01,16079
poppy harlow,2018-01-01,9043
poppy harlow,2018-02-01,259
poppy harlow,2018-03-01,3
poppy harlow,2018-04-01,1141
poppy harlow,2018-05-01,13223
poppy harlow,2018-06-01,20832
poppy harlow,2018-07-01,22208
poppy harlow,2018-08-01,36584
poppy harlow,2018-09-01,8039
poppy harlow,2018-10-01,14451
poppy harlow,2018-11-01,8115
poppy harlow,2018-12-01,6260
poppy harlow,2019-01-01,26863
poppy harlow,2019-02-01,13646
poppy harlow,2019-03-01,16742
poppy harlow,2019-04-01,18701
poppy harlow,2019-05-01,10674
poppy harlow,2019-06-01,10689
poppy harlow,2019-07-01,15622
poppy harlow,2019-08-01,7822
poppy harlow,2019-09-01,16966
poppy harlow,2019-10-01,15862
poppy harlow,2019-11-01,11634
poppy harlow,2019-12-01,9425
poppy harlow,2020-01-01,13044
poppy harlow,2020-02-01,7582
poppy harlow,2020-03-01,6091
poppy harlow,2020-04-01,28351
poppy harlow,2020-05-01,19708
poppy harlow,2020-06-01,23962
poppy harlow,2020-07-01,12634
rachel maddow,2010-01-01,46712
rachel maddow,2010-02-01,45562
rachel maddow,2010-03-01,48931
rachel maddow,2010-04-01,47650
rachel maddow,2010-05-01,19801
rachel maddow,2010-06-01,30017
rachel maddow,2010-07-01,29077
rachel maddow,2010-08-01,44277
rachel maddow,2010-09-01,44608
rachel maddow,2010-10-01,30091
rachel maddow,2010-11-01,25938
rachel maddow,2010-12-01,23797
rachel maddow,2011-01-01,24456
rachel maddow,2011-02-01,33365
rachel maddow,2011-03-01,39780
rachel maddow,2011-04-01,36273
rachel maddow,2011-05-01,30468
rachel maddow,2011-06-01,41931
rachel maddow,2011-07-01,21541
rachel maddow,2011-08-01,34306
rachel maddow,2011-09-01,33204
rachel maddow,2011-10-01,31132
rachel maddow,2011-11-01,28768
rachel maddow,2011-12-01,35978
rachel maddow,2012-01-01,48865
rachel maddow,2012-02-01,34290
rachel maddow,2012-03-01,47065
rachel maddow,2012-04-01,45599
rachel maddow,2012-05-01,38574
rachel maddow,2012-06-01,29479
rachel maddow,2012-07-01,21770
rachel maddow,2012-08-01,46118
rachel maddow,2012-09-01,37742
rachel maddow,2012-10-01,39101
rachel maddow,2012-11-01,37426
rachel maddow,2012-12-01,20529
rachel maddow,2013-01-01,32180
rachel maddow,2013-02-01,29413
rachel maddow,2013-03-01,30554
rachel maddow,2013-04-01,33899
rachel maddow,2013-05-01,30849
rachel maddow,2013-06-01,30562
rachel maddow,2013-07-01,20417
rachel maddow,2013-08-01,28950
rachel maddow,2013-09-01,30101
rachel maddow,2013-10-01,38652
rachel maddow,2013-11-01,29209
rachel maddow,2013-12-01,23771
rachel maddow,2014-01-01,36787
rachel maddow,2014-02-01,31780
rachel maddow,2014-03-01,31531
rachel maddow,2014-04-01,33414
rachel maddow,2014-05-01,36522
rachel maddow,2014-06-01,34560
rachel maddow,2014-07-01,25649
rachel maddow,2014-08-01,24077
rachel maddow,2014-09-01,40495
rachel maddow,2014-10-01,43792
rachel maddow,2014-11-01,31643
rachel maddow,2014-12-01,26361
rachel maddow,2015-01-01,25992
rachel maddow,2015-02-01,33805
rachel maddow,2015-03-01,31997
rachel maddow,2015-04-01,28732
rachel maddow,2015-05-01,27612
rachel maddow,2015-06-01,32751
rachel maddow,2015-07-01,37871
rachel maddow,2015-08-01,25716
rachel maddow,2015-09-01,30704
rachel maddow,2015-10-01,37612
rachel maddow,2015-11-01,34001
rachel maddow,2015-12-01,30366
rachel maddow,2016-01-01,39528
rachel maddow,2016-02-01,43116
rachel maddow,2016-03-01,39548
rachel maddow,2016-04-01,41785
rachel maddow,2016-05-01,38412
rachel maddow,2016-06-01,33705
rachel maddow,2016-07-01,18784
rachel maddow,2016-08-01,32941
rachel maddow,2016-09-01,33138
rachel maddow,2016-10-01,36818
rachel maddow,2016-11-01,43591
rachel maddow,2016-12-01,35319
rachel maddow,2017-01-01,43948
rachel maddow,2017-02-01,51203
rachel maddow,2017-03-01,66395
rachel maddow,2017-04-01,54222
rachel maddow,2017-05-01,43804
rachel maddow,2017-06-01,41299
rachel maddow,2017-07-01,45195
rachel maddow,2017-08-01,31223
rachel maddow,2017-09-01,33189
rachel maddow,2017-10-01,42478
rachel maddow,2017-11-01,31596
rachel maddow,2017-12-01,39984
rachel maddow,2018-01-01,52038
rachel maddow,2018-02-01,53222
rachel maddow,2018-03-01,41480
rachel maddow,2018-04-01,44868
rachel maddow,2018-05-01,47231
rachel maddow,2018-06-01,45015
rachel maddow,2018-07-01,41043
rachel maddow,2018-08-01,42840
rachel maddow,2018-09-01,50547
rachel maddow,2018-10-01,43628
rachel maddow,2018-11-01,42852
rachel maddow,2018-12-01,41202
rachel maddow,2019-01-01,53829
rachel maddow,2019-02-01,49994
rachel maddow,2019-03-01,65748
rachel maddow,2019-04-01,55447
rachel maddow,2019-05-01,50550
rachel maddow,2019-06-01,46332
rachel maddow,2019-07-01,40711
rachel maddow,2019-08-01,47659
rachel maddow,2019-09-01,45195
rachel maddow,2019-10-01,60772
rachel maddow,2019-11-01,55320
rachel maddow,2019-12-01,47116
rachel maddow,2020-01-01,59225
rachel maddow,2020-02-01,41793
rachel maddow,2020-03-01,44182
rachel maddow,2020-04-01,56779
rachel maddow,2020-05-01,47608
rachel maddow,2020-06-01,38634
rachel maddow,2020-07-01,40005
rick santorum,2010-01-01,3896
rick santorum,2010-02-01,2816
rick santorum,2010-03-01,5145
rick santorum,2010-04-01,2984
rick santorum,2010-05-01,1281
rick santorum,2010-06-01,54
rick santorum,2010-07-01,1380
rick santorum,2010-08-01,4287
rick santorum,2010-09-01,3609
rick santorum,2010-10-01,4050
rick santorum,2010-11-01,3040
rick santorum,2010-12-01,4139
rick santorum,2011-01-01,3457
rick santorum,2011-02-01,2431
rick santorum,2011-03-01,3596
rick santorum,2011-04-01,4779
rick santorum,2011-05-01,8037
rick santorum,2011-06-01,15264
rick santorum,2011-07-01,3626
rick santorum,2011-08-01,14965
rick santorum,2011-09-01,17468
rick santorum,2011-10-01,15416
rick santorum,2011-11-01,8747
rick santorum,2011-12-01,29560
rick santorum,2012-01-01,131146
rick santorum,2012-02-01,121629
rick santorum,2012-03-01,91956
rick santorum,2012-04-01,37196
rick santorum,2012-05-01,2223
rick santorum,2012-06-01,3154
rick santorum,2012-07-01,882
rick santorum,2012-08-01,8855
rick santorum,2012-09-01,1531
rick santorum,2012-10-01,2819
rick santorum,2012-11-01,4839
rick santorum,2012-12-01,1545
rick santorum,2013-01-01,1429
rick santorum,2013-02-01,964
rick santorum,2013-03-01,2094
rick santorum,2013-04-01,1575
rick santorum,2013-05-01,1325
rick santorum,2013-06-01,5900
rick santorum,2013-07-01,7900
rick santorum,2013-08-01,4577
rick santorum,2013-09-01,2599
rick santorum,2013-10-01,1539
rick santorum,2013-11-01,3386
rick santorum,2013-12-01,3053
rick santorum,2014-01-01,1493
rick santorum,2014-02-01,874
rick santorum,2014-03-01,3413
rick santorum,2014-04-01,1255
rick santorum,2014-05-01,2601
rick santorum,2014-06-01,1164
rick santorum,2014-07-01,730
rick santorum,2014-08-01,816
rick santorum,2014-09-01,1233
rick santorum,2014-10-01,281
rick santorum,2014-11-01,915
rick santorum,2014-12-01,539
rick santorum,2015-01-01,3325
rick santorum,2015-02-01,2344
rick santorum,2015-03-01,1276
rick santorum,2015-04-01,2069
rick santorum,2015-05-01,13384
rick santorum,2015-06-01,8206
rick santorum,2015-07-01,15132
rick santorum,2015-08-01,7940
rick santorum,2015-09-01,7060
rick santorum,2015-10-01,3347
rick santorum,2015-11-01,3747
rick santorum,2015-12-01,5489
rick santorum,2016-01-01,7290
rick santorum,2016-02-01,3398
rick santorum,2016-03-01,296
rick santorum,2016-04-01,376
rick santorum,2016-05-01,197
rick santorum,2016-06-01,441
rick santorum,2016-07-01,923
rick santorum,2016-08-01,640
rick santorum,2016-09-01,661
rick santorum,2016-10-01,111
rick santorum,2016-11-01,879
rick santorum,2016-12-01,4809
rick santorum,2017-01-01,4097
rick santorum,2017-02-01,7590
rick santorum,2017-03-01,7554
rick santorum,2017-04-01,3390
rick santorum,2017-05-01,3904
rick santorum,2017-06-01,4794
rick santorum,2017-07-01,5632
rick santorum,2017-08-01,4962
rick santorum,2017-09-01,8243
rick santorum,2017-10-01,3675
rick santorum,2017-11-01,2995
rick santorum,2017-12-01,6201
rick santorum,2018-01-01,10085
rick santorum,2018-02-01,1542
rick santorum,2018-03-01,5928
rick santorum,2018-04-01,4795
rick santorum,2018-05-01,3450
rick santorum,2018-06-01,7320
rick santorum,2018-07-01,7688
rick santorum,2018-08-01,7527
rick santorum,2018-09-01,5502
rick santorum,2018-10-01,9922
rick santorum,2018-11-01,11807
rick santorum,2018-12-01,9042
rick santorum,2019-01-01,9323
rick santorum,2019-02-01,9384
rick santorum,2019-03-01,8250
rick santorum,2019-04-01,3405
rick santorum,2019-05-01,7795
rick santorum,2019-06-01,3631
rick santorum,2019-07-01,2081
rick santorum,2019-08-01,7259
rick santorum,2019-09-01,3232
rick santorum,2019-10-01,2893
rick santorum,2019-11-01,7830
rick santorum,2019-12-01,5918
rick santorum,2020-01-01,7712
rick santorum,2020-02-01,4533
rick santorum,2020-03-01,1063
rick santorum,2020-04-01,457
rick santorum,2020-05-01,595
rick santorum,2020-06-01,107
rick santorum,2020-07-01,965
sanjay gupta,2010-01-01,18454
sanjay gupta,2010-02-01,21194
sanjay gupta,2010-03-01,10539
sanjay gupta,2010-04-01,22298
sanjay gupta,2010-05-01,4991
sanjay gupta,2010-06-01,2366
sanjay gupta,2010-07-01,14089
sanjay gupta,2010-08-01,17991
sanjay gupta,2010-09-01,6843
sanjay gupta,2010-10-01,8696
sanjay gupta,2010-11-01,14610
sanjay gupta,2010-12-01,25381
sanjay gupta,2011-01-01,18532
sanjay gupta,2011-02-01,6267
sanjay gupta,2011-03-01,9460
sanjay gupta,2011-04-01,3541
sanjay gupta,2011-05-01,8334
sanjay gupta,2011-06-01,6672
sanjay gupta,2011-07-01,13458
sanjay gupta,2011-08-01,4634
sanjay gupta,2011-09-01,12177
sanjay gupta,2011-10-01,9374
sanjay gupta,2011-11-01,9178
sanjay gupta,2011-12-01,18032
sanjay gupta,2012-01-01,6957
sanjay gupta,2012-02-01,7627
sanjay gupta,2012-03-01,8570
sanjay gupta,2012-04-01,5866
sanjay gupta,2012-05-01,4904
sanjay gupta,2012-06-01,12091
sanjay gupta,2012-07-01,9215
sanjay gupta,2012-08-01,5710
sanjay gupta,2012-09-01,5869
sanjay gupta,2012-10-01,9527
sanjay gupta,2012-11-01,5586
sanjay gupta,2012-12-01,11846
sanjay gupta,2013-01-01,14806
sanjay gupta,2013-02-01,4778
sanjay gupta,2013-03-01,5146
sanjay gupta,2013-04-01,4609
sanjay gupta,2013-05-01,4443
sanjay gupta,2013-06-01,7619
sanjay gupta,2013-07-01,3775
sanjay gupta,2013-08-01,18130
sanjay gupta,2013-09-01,7330
sanjay gupta,2013-10-01,11829
sanjay gupta,2013-11-01,6451
sanjay gupta,2013-12-01,6950
sanjay gupta,2014-01-01,5675
sanjay gupta,2014-02-01,7385
sanjay gupta,2014-03-01,3653
sanjay gupta,2014-04-01,6135
sanjay gupta,2014-05-01,3427
sanjay gupta,2014-06-01,5177
sanjay gupta,2014-07-01,4621
sanjay gupta,2014-08-01,14769
sanjay gupta,2014-09-01,6359
sanjay gupta,2014-10-01,32710
sanjay gupta,2014-11-01,2095
sanjay gupta,2014-12-01,3406
sanjay gupta,2015-01-01,1517
sanjay gupta,2015-02-01,4294
sanjay gupta,2015-03-01,3771
sanjay gupta,2015-04-01,5721
sanjay gupta,2015-05-01,1519
sanjay gupta,2015-06-01,1070
sanjay gupta,2015-07-01,537
sanjay gupta,2015-08-01,1094
sanjay gupta,2015-09-01,1611
sanjay gupta,2015-10-01,1728
sanjay gupta,2015-11-01,373
sanjay gupta,2015-12-01,2745
sanjay gupta,2016-01-01,3122
sanjay gupta,2016-02-01,1170
sanjay gupta,2016-03-01,642
sanjay gupta,2016-04-01,1481
sanjay gupta,2016-05-01,1848
sanjay gupta,2016-06-01,1061
sanjay gupta,2016-07-01,836
sanjay gupta,2016-08-01,4495
sanjay gupta,2016-09-01,8878
sanjay gupta,2016-10-01,266
sanjay gupta,2016-11-01,509
sanjay gupta,2016-12-01,860
sanjay gupta,2017-01-01,1755
sanjay gupta,2017-02-01,542
sanjay gupta,2017-03-01,1137
sanjay gupta,2017-04-01,1423
sanjay gupta,2017-05-01,2022
sanjay gupta,2017-06-01,2637
sanjay gupta,2017-07-01,2497
sanjay gupta,2017-08-01,293
sanjay gupta,2017-09-01,1461
sanjay gupta,2017-10-01,1730
sanjay gupta,2017-11-01,138
sanjay gupta,2017-12-01,2333
sanjay gupta,2018-01-01,5193
sanjay gupta,2018-02-01,69
sanjay gupta,2018-03-01,582
sanjay gupta,2018-04-01,5479
sanjay gupta,2018-05-01,4999
sanjay gupta,2018-06-01,1168
sanjay gupta,2018-07-01,2882
sanjay gupta,2018-08-01,2504
sanjay gupta,2018-09-01,429
